Release ; Filename ; Size ; LocTouched ; NR  ; NFix ; NAuth  ; LocAdded ; MaxLocAdded ; AvgLocAdded ; Churn ; MaxChurn ; AvgChurn ; ChgSetSize ; MaxChgSetSize ; AvgChgSetSize ; Bugginess
1;src\test\java\org\apache\hedwig\server\TestPubSubServerStartup.java;106;137;3;0;2;133;128;1.0;129;128;1.0;181;172;90.0;yes
1;src\test\java\org\apache\hedwig\server\delivery\StubDeliveryManager.java;54;71;2;0;2;68;65;1.0;65;65;1.0;284;278;225.0;yes
1;src\test\java\org\apache\hedwig\server\handlers\TestBaseHandler.java;90;116;1;0;1;116;116;1.0;116;116;1.0;278;278;278.0;no
1;src\test\java\org\apache\hedwig\server\handlers\TestSubUnsubHandler.java;137;188;2;0;2;177;166;2.0;166;166;2.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\server\integration\TestHedwigHub.java;634;769;3;0;2;731;692;7.0;693;692;7.0;286;278;160.0;yes
1;src\test\java\org\apache\hedwig\server\integration\TestHedwigRegion.java;82;109;3;0;2;101;93;1.0;93;93;1.0;286;278;160.0;yes
1;src\test\java\org\apache\hedwig\server\netty\TestPubSubServer.java;220;292;3;0;2;276;260;3.0;260;260;2.0;286;278;160.0;yes
1;src\test\java\org\apache\hedwig\server\netty\WriteRecordingChannel.java;139;170;1;0;1;170;170;2.0;170;170;2.0;278;278;278.0;no
1;src\test\java\org\apache\hedwig\server\persistence\BookKeeperTestBase.java;147;204;8;2;3;186;126;2.0;168;126;2.0;298;278;79.0;yes
1;src\test\java\org\apache\hedwig\server\persistence\StubScanCallback.java;39;62;2;0;2;55;48;1.0;48;48;0.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\server\persistence\TestBookKeeperPersistenceManagerBlackBox.java;63;82;2;0;2;79;76;1.0;76;76;1.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\server\persistence\TestLocalDBPersistenceManagerBlackBox.java;44;53;1;0;1;53;53;1.0;53;53;1.0;278;278;278.0;no
1;src\test\java\org\apache\hedwig\server\persistence\TestPersistenceManagerBlackBox.java;244;316;3;0;2;311;305;3.0;306;305;3.0;287;278;182.0;no
1;src\test\java\org\apache\hedwig\server\persistence\TestReadAheadCacheBlackBox.java;46;54;1;0;1;54;54;1.0;54;54;1.0;278;278;278.0;no
1;src\test\java\org\apache\hedwig\server\subscriptions\StubSubscriptionManager.java;45;54;2;0;2;53;52;1.0;52;52;0.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\server\subscriptions\TestMMSubscriptionManager.java;171;240;2;0;2;223;206;2.0;206;206;2.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\server\topics\StubTopicManager.java;54;68;2;0;2;66;64;1.0;64;64;1.0;284;278;225.0;no
1;src\test\java\org\apache\hedwig\zookeeper\TestZkUtils.java;37;47;1;0;1;47;47;0.0;47;47;0.0;278;278;278.0;no
2;src\main\java\org\apache\bookkeeper\benchmark\BenchThroughputLatency.java;392;617;5;1;3;534;425;2.0;451;425;2.0;18;10;7.0;yes
2;src\main\java\org\apache\bookkeeper\benchmark\MySqlClient.java;121;333;4;0;2;235;137;1.0;137;137;1.0;287;278;138.0;no
2;src\main\java\org\apache\bookkeeper\benchmark\TestClient.java;327;922;7;1;3;645;294;3.0;368;252;2.0;291;278;81.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\Bookie.java;695;2888;35;16;4;1826;545;8.0;764;545;3.0;350;278;27.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\BookieException.java;128;218;6;1;4;184;81;1.0;150;81;1.0;305;278;97.0;no
2;src\main\java\org\apache\bookkeeper\bookie\BufferedChannel.java;170;210;5;2;2;195;168;1.0;180;168;1.0;285;278;103.0;no
2;src\main\java\org\apache\bookkeeper\bookie\Cookie.java;175;208;2;1;1;202;195;1.0;196;195;1.0;25;20;14.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\EntryLogger.java;441;1543;22;11;4;1008;487;4.0;473;487;2.0;332;278;36.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\ExitCode.java;38;40;1;0;1;40;40;0.0;40;40;0.0;7;7;7.0;no
2;src\main\java\org\apache\bookkeeper\bookie\FileInfo.java;229;425;10;4;3;340;124;1.0;255;124;1.0;295;278;65.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\FileSystemUpgrade.java;345;423;4;1;3;401;228;2.0;379;211;2.0;43;26;14.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\GarbageCollectorThread.java;446;581;7;2;3;545;378;2.0;509;378;2.0;40;26;9.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\HandleFactory.java;28;32;1;0;1;32;32;0.0;32;32;0.0;7;7;7.0;no
2;src\main\java\org\apache\bookkeeper\bookie\HandleFactoryImpl.java;59;82;2;0;1;74;69;0.0;66;69;0.0;11;10;9.0;no
2;src\main\java\org\apache\bookkeeper\bookie\InterleavedLedgerStorage.java;161;235;4;3;2;211;183;1.0;187;183;1.0;29;16;9.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\Journal.java;528;602;3;1;2;589;550;3.0;576;550;3.0;34;26;14.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\JournalChannel.java;132;164;3;2;1;161;157;1.0;158;157;1.0;18;12;9.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerCache.java;39;1452;16;7;4;749;536;3.0;46;536;0.0;337;278;48.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerCacheImpl.java;729;992;9;6;3;904;712;4.0;816;712;4.0;46;26;8.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptor.java;53;422;11;2;3;242;133;1.0;62;133;0.0;313;278;66.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorImpl.java;74;148;2;0;1;118;113;1.0;88;113;0.0;11;10;9.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorReadOnlyImpl.java;47;58;2;0;1;55;53;0.0;52;53;0.0;11;10;9.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\LedgerStorage.java;78;91;1;0;1;91;91;0.0;91;91;0.0;10;10;10.0;yes
2;src\main\java\org\apache\bookkeeper\bookie\MarkerFileChannel.java;124;147;2;0;1;147;147;1.0;147;147;1.0;279;278;169.0;no
2;src\main\java\org\apache\bookkeeper\client\BKException.java;251;300;6;1;3;291;249;1.0;282;249;1.0;289;278;94.0;no
2;src\main\java\org\apache\bookkeeper\client\BookKeeper.java;523;1998;18;8;4;1254;410;6.0;510;410;2.0;329;278;45.0;yes
2;src\main\java\org\apache\bookkeeper\client\BookKeeperAdmin.java;762;1266;12;6;3;1042;714;5.0;818;714;4.0;148;95;25.0;yes
2;src\main\java\org\apache\bookkeeper\client\BookieWatcher.java;184;258;10;5;3;237;204;1.0;216;204;1.0;297;278;65.0;yes
2;src\main\java\org\apache\bookkeeper\client\CRC32DigestManager.java;47;69;4;0;2;62;50;0.0;55;50;0.0;285;278;129.0;no
2;src\main\java\org\apache\bookkeeper\client\DistributionSchedule.java;58;93;5;1;3;79;61;0.0;65;61;0.0;287;278;108.0;no
2;src\main\java\org\apache\bookkeeper\client\LedgerDeleteOp.java;71;103;5;1;3;92;80;0.0;81;80;0.0;305;278;128.0;no
2;src\main\java\org\apache\bookkeeper\client\LedgerEntry.java;71;182;4;0;2;133;83;1.0;84;83;0.0;288;278;151.0;no
2;src\main\java\org\apache\bookkeeper\client\LedgerHandle.java;808;2461;22;9;4;1683;547;7.0;905;547;4.0;328;278;39.0;yes
2;src\main\java\org\apache\bookkeeper\client\LedgerMetadata.java;274;404;13;4;4;358;198;2.0;312;198;1.0;308;278;54.0;yes
2;src\main\java\org\apache\bookkeeper\client\PendingReadOp.java;159;231;8;3;4;210;170;1.0;189;170;1.0;293;278;83.0;yes
2;src\main\java\org\apache\bookkeeper\client\ReadOnlyLedgerHandle.java;71;81;2;1;2;80;78;0.0;79;78;0.0;36;28;22.0;yes
2;src\main\java\org\apache\bookkeeper\client\SyncCounter.java;71;87;3;0;2;86;85;0.0;85;85;0.0;285;278;170.0;no
2;src\main\java\org\apache\bookkeeper\conf\AbstractConfiguration.java;101;119;4;3;3;116;61;1.0;113;61;0.0;76;44;26.0;yes
2;src\main\java\org\apache\bookkeeper\conf\ClientConfiguration.java;249;294;7;5;2;285;216;1.0;276;216;1.0;49;44;10.0;yes
2;src\main\java\org\apache\bookkeeper\jmx\BKMBeanRegistry.java;80;90;2;0;1;89;84;0.0;88;84;0.0;6;5;4.0;yes
2;src\main\java\org\apache\bookkeeper\meta\FlatLedgerManager.java;158;235;3;2;2;205;193;1.0;175;193;1.0;40;36;16.0;yes
2;src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java;469;579;5;4;2;543;514;2.0;507;514;2.0;40;36;11.0;yes
2;src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java;179;209;2;0;1;209;204;1.0;209;204;1.0;51;36;31.0;no
2;src\main\java\org\apache\bookkeeper\meta\LedgerManager.java;133;151;2;1;1;149;144;1.0;147;144;1.0;37;36;21.0;no
2;src\main\java\org\apache\bookkeeper\util\SnapshotMap.java;121;132;1;0;1;132;132;1.0;132;132;1.0;7;7;7.0;no
2;src\main\java\org\apache\bookkeeper\proto\BKStats.java;208;236;1;0;1;236;236;1.0;236;236;1.0;14;14;14.0;yes
2;src\main\java\org\apache\bookkeeper\proto\BookieServer.java;451;777;21;10;3;642;209;3.0;507;209;2.0;335;278;40.0;yes
2;src\main\java\org\apache\bookkeeper\proto\BookkeeperInternalCallbacks.java;114;146;4;1;3;139;75;1.0;132;75;1.0;303;278;137.0;no
2;src\main\java\org\apache\bookkeeper\proto\PerChannelBookieClient.java;592;1058;20;10;4;876;573;4.0;694;573;3.0;309;278;39.0;yes
2;src\main\java\org\apache\bookkeeper\proto\ServerStats.java;121;148;2;0;1;148;148;1.0;148;148;1.0;279;278;169.0;yes
2;src\main\java\org\apache\bookkeeper\streaming\LedgerInputStream.java;164;194;4;0;2;184;173;1.0;174;173;1.0;288;278;151.0;no
2;src\main\java\org\apache\bookkeeper\streaming\LedgerOutputStream.java;137;168;4;0;2;158;147;1.0;148;147;1.0;288;278;151.0;no
2;src\main\java\org\apache\bookkeeper\util\HardLink.java;648;667;2;0;1;666;665;3.0;665;665;3.0;27;26;15.0;no
2;src\main\java\org\apache\bookkeeper\util\IOUtils.java;50;55;1;0;1;55;55;0.0;55;55;0.0;8;8;8.0;no
2;src\main\java\org\apache\bookkeeper\util\LocalBookKeeper.java;227;808;12;4;4;551;209;2.0;294;209;1.0;324;278;62.0;yes
2;src\main\java\org\apache\bookkeeper\util\Main.java;47;64;4;1;3;59;54;0.0;54;54;0.0;303;278;137.0;no
2;src\main\java\org\apache\bookkeeper\util\MathUtils.java;30;48;3;0;2;43;38;0.0;38;38;0.0;285;278;170.0;yes
2;src\main\java\org\apache\bookkeeper\util\SafeRunnable.java;32;59;4;0;2;49;38;0.0;39;38;0.0;288;278;151.0;no
2;src\main\java\org\apache\bookkeeper\util\ZkUtils.java;83;94;1;0;1;94;94;0.0;94;94;0.0;36;36;36.0;yes
2;src\test\java\org\apache\bookkeeper\bookie\BookieJournalTest.java;493;652;9;7;3;617;394;3.0;582;394;3.0;45;20;9.0;yes
2;src\test\java\org\apache\bookkeeper\bookie\EntryLogTest.java;162;229;9;6;3;206;90;1.0;183;90;1.0;26;20;6.0;yes
2;src\test\java\org\apache\bookkeeper\bookie\UpgradeTest.java;213;277;5;3;3;263;143;1.0;249;133;1.0;43;20;12.0;yes
2;src\test\java\org\apache\bookkeeper\client\BookKeeperTestClient.java;64;77;4;0;2;74;61;0.0;71;61;0.0;112;95;42.0;no
2;src\test\java\org\apache\bookkeeper\client\ClientUtil.java;27;30;1;0;1;30;30;0.0;30;30;0.0;6;6;6.0;no
2;src\test\java\org\apache\bookkeeper\client\TestFencing.java;335;410;7;5;3;395;343;2.0;380;343;2.0;65;44;18.0;yes
2;src\test\java\org\apache\bookkeeper\meta\HierarchicalAsyncLedgerOpsTest.java;40;47;1;0;1;47;47;0.0;47;47;0.0;36;36;36.0;no
2;src\test\java\org\apache\bookkeeper\meta\HierarchicalBookieFailureTest.java;40;47;1;0;1;47;47;0.0;47;47;0.0;36;36;36.0;no
2;src\test\java\org\apache\bookkeeper\meta\HierarchicalBookieReadWriteTest.java;40;47;1;0;1;47;47;0.0;47;47;0.0;36;36;36.0;no
2;src\test\java\org\apache\bookkeeper\meta\HierarchicalBookieRecoveryTest.java;39;46;1;0;1;46;46;0.0;46;46;0.0;36;36;36.0;no
2;src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java;306;351;3;1;2;345;336;2.0;339;336;1.0;24;12;10.0;yes
2;src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java;291;472;9;3;4;415;305;2.0;358;305;2.0;306;278;79.0;yes
2;src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java;1021;1489;13;5;3;1328;720;6.0;1167;720;5.0;303;278;56.0;yes
2;src\test\java\org\apache\bookkeeper\test\CloseTest.java;81;116;5;1;3;108;74;0.0;100;74;0.0;290;278;123.0;no
2;src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java;106;126;3;0;2;122;116;1.0;118;116;1.0;109;95;49.0;no
2;src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java;66;74;1;0;1;74;74;0.0;74;74;0.0;3;3;3.0;no
2;src\test\java\org\apache\bookkeeper\client\LedgerRecoveryTest.java;126;194;7;2;3;173;88;1.0;152;88;1.0;288;278;89.0;yes
2;src\test\java\org\apache\bookkeeper\test\LoopbackClient.java;103;142;6;0;3;131;117;1.0;120;117;1.0;300;278;113.0;no
2;src\test\java\org\apache\bookkeeper\test\ZooKeeperUtil.java;139;217;5;3;1;217;133;1.0;217;133;1.0;29;20;10.0;yes
2;src\main\java\org\apache\hedwig\client\HedwigClient.java;64;72;1;0;1;72;72;0.0;72;72;0.0;30;30;30.0;no
2;src\main\java\org\apache\hedwig\client\api\Client.java;40;42;1;0;1;42;42;0.0;42;42;0.0;30;30;30.0;no
2;src\main\java\org\apache\hedwig\client\api\MessageHandler.java;44;64;3;0;2;56;48;0.0;48;48;0.0;286;278;160.0;no
2;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java;115;148;4;1;3;142;133;1.0;136;133;1.0;293;278;129.0;yes
2;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java;117;167;5;1;3;154;136;1.0;141;136;1.0;296;278;122.0;yes
2;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java;164;202;4;1;3;196;176;1.0;190;176;1.0;294;278;146.0;yes
2;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java;41;48;2;0;2;47;46;0.0;46;46;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java;141;168;4;0;3;165;148;1.0;162;148;1.0;288;278;143.0;no
2;src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java;53;60;2;0;2;59;58;0.0;58;58;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java;64;82;2;0;2;78;74;0.0;74;74;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java;31;36;1;0;1;36;36;0.0;36;36;0.0;1;1;1.0;no
2;src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java;32;37;1;0;1;37;37;0.0;37;37;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\client\exceptions\ServerRedirectLoopException.java;33;42;2;0;2;40;38;0.0;38;38;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\client\exceptions\TooManyServerRedirectsException.java;34;41;2;0;2;40;39;0.0;39;39;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\client\handlers\PubSubCallback.java;77;94;3;0;2;91;87;0.0;88;87;0.0;287;278;182.0;no
2;src\main\java\org\apache\hedwig\client\handlers\PublishResponseHandler.java;64;85;4;0;2;78;70;0.0;71;70;0.0;289;278;144.0;no
2;src\main\java\org\apache\hedwig\client\handlers\SubscribeReconnectCallback.java;101;160;5;1;3;137;113;1.0;114;113;1.0;289;278;117.0;no
2;src\main\java\org\apache\hedwig\client\handlers\UnsubscribeResponseHandler.java;76;102;4;0;2;93;83;0.0;84;83;0.0;289;278;144.0;no
2;src\main\java\org\apache\hedwig\client\netty\impl\ClientChannelPipelineFactory.java;49;68;3;0;2;63;58;0.0;58;58;0.0;286;278;160.0;no
2;src\main\java\org\apache\hedwig\client\netty\HedwigClientImpl.java;323;415;5;1;3;389;359;2.0;363;359;2.0;289;278;116.0;yes
2;src\main\java\org\apache\hedwig\client\netty\HedwigPublisher.java;222;268;6;1;3;255;224;1.0;242;224;1.0;289;278;97.0;yes
2;src\main\java\org\apache\hedwig\client\netty\HedwigSubscriber.java;628;848;8;3;3;765;585;3.0;682;585;3.0;290;278;78.0;yes
2;src\main\java\org\apache\hedwig\client\ssl\SslClientContextFactory.java;35;41;1;0;1;41;41;0.0;41;41;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\client\ssl\SslContextFactory.java;54;92;2;0;2;79;65;0.0;66;65;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\conf\AbstractConfiguration.java;55;65;4;1;3;64;45;0.0;63;45;0.0;298;278;126.0;yes
2;src\main\java\org\apache\hedwig\util\Callback.java;42;55;2;0;2;51;47;0.0;47;47;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\util\CallbackUtils.java;156;223;4;0;3;203;185;1.0;183;185;1.0;292;278;139.0;no
2;src\main\java\org\apache\hedwig\util\ConcurrencyUtils.java;43;49;1;0;1;49;49;0.0;49;49;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\util\Either.java;41;50;1;0;1;50;50;0.0;50;50;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\util\FileUtils.java;78;102;2;0;2;100;97;0.0;98;97;0.0;285;278;187.0;no
2;src\main\java\org\apache\hedwig\util\HedwigSocketAddress.java;124;143;2;1;2;143;138;1.0;143;138;1.0;287;278;158.0;no
2;src\main\java\org\apache\hedwig\util\Option.java;35;43;1;0;1;43;43;0.0;43;43;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\util\Pair.java;35;42;1;0;1;42;42;0.0;42;42;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\util\PathUtils.java;50;62;2;1;2;59;56;0.0;56;56;0.0;287;278;158.0;no
2;src\test\java\org\apache\hedwig\client\AppTest.java;47;53;2;0;2;52;51;0.0;51;51;0.0;284;278;225.0;no
2;src\test\java\org\apache\hedwig\util\TestFileUtils.java;35;41;1;0;1;41;41;0.0;41;41;0.0;278;278;278.0;no
2;src\test\java\org\apache\hedwig\util\TestHedwigSocketAddress.java;90;118;2;0;2;111;104;0.0;104;104;0.0;284;278;225.0;no
2;src\test\java\org\apache\hedwig\util\TestPathUtils.java;46;54;1;0;1;54;54;0.0;54;54;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\protocol\PubSubProtocol.java;6521;30929;3;0;2;18726;6504;82.0;6523;6095;29.0;187;172;67.0;yes
2;src\main\java\org\apache\hedwig\protoextensions\MessageIdUtils.java;123;157;2;0;2;155;153;1.0;153;153;1.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\protoextensions\PubSubResponseUtils.java;37;45;2;1;2;44;43;0.0;43;43;0.0;287;278;158.0;no
2;src\main\java\org\apache\hedwig\protoextensions\SubscriptionStateUtils.java;35;43;2;0;2;42;41;0.0;41;41;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\admin\HedwigAdmin.java;370;414;3;2;2;407;397;2.0;400;397;2.0;39;37;16.0;yes
2;src\main\java\org\apache\hedwig\admin\console\HedwigCommands.java;380;431;2;1;1;428;424;2.0;425;424;2.0;39;37;23.0;yes
2;src\main\java\org\apache\hedwig\admin\console\HedwigConsole.java;924;1073;2;1;1;1057;1029;5.0;1041;1029;5.0;39;37;23.0;yes
2;src\main\java\org\apache\hedwig\admin\console\ReadTopic.java;346;359;2;1;1;357;357;2.0;355;357;2.0;39;37;23.0;yes
2;src\main\java\org\apache\hedwig\server\benchmark\AbstractBenchmark.java;79;205;3;0;2;155;104;1.0;105;104;0.0;287;278;182.0;yes
2;src\main\java\org\apache\hedwig\server\benchmark\BookieBenchmark.java;84;191;5;0;3;148;103;1.0;105;103;0.0;299;278;123.0;yes
2;src\main\java\org\apache\hedwig\server\benchmark\BookkeeperBenchmark.java;70;160;4;0;3;126;91;1.0;92;91;0.0;287;278;141.0;yes
2;src\main\java\org\apache\hedwig\server\common\ServerConfiguration.java;255;305;4;2;3;302;289;1.0;299;289;1.0;284;278;115.0;yes
2;src\main\java\org\apache\hedwig\server\common\TerminateJVMExceptionHandler.java;28;40;3;1;3;36;31;0.0;32;31;0.0;292;278;137.0;no
2;src\main\java\org\apache\hedwig\server\common\TopicOpQueuer.java;94;111;1;0;1;111;111;0.0;111;111;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\server\common\UnexpectedError.java;30;37;2;0;2;36;35;0.0;35;35;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\delivery\DeliveryCallback.java;23;27;1;0;1;27;27;0.0;27;27;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\server\delivery\DeliveryEndPoint.java;23;28;1;0;1;28;28;0.0;28;28;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\server\delivery\FIFODeliveryManager.java;464;648;6;2;3;611;561;3.0;574;561;3.0;299;278;100.0;yes
2;src\main\java\org\apache\hedwig\server\handlers\BaseHandler.java;57;99;3;0;3;83;64;0.0;67;64;0.0;291;278;156.0;no
2;src\main\java\org\apache\hedwig\server\handlers\ChannelDisconnectListener.java;26;31;2;0;2;30;29;0.0;29;29;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\handlers\ConsumeHandler.java;61;74;3;0;3;73;64;0.0;72;64;0.0;291;278;156.0;no
2;src\main\java\org\apache\hedwig\server\handlers\Handler.java;33;43;2;0;2;40;37;0.0;37;37;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\handlers\NettyHandlerBean.java;41;53;2;1;1;52;51;0.0;51;51;0.0;48;37;27.0;no
2;src\main\java\org\apache\hedwig\server\handlers\NettyHandlerMXBean.java;27;31;1;0;1;31;31;0.0;31;31;0.0;17;17;17.0;no
2;src\main\java\org\apache\hedwig\server\handlers\PublishHandler.java;67;99;3;0;3;88;68;0.0;77;68;0.0;291;278;156.0;yes
2;src\main\java\org\apache\hedwig\server\handlers\SubscribeHandler.java;146;190;4;0;3;179;153;1.0;168;153;1.0;294;278;141.0;yes
2;src\main\java\org\apache\hedwig\server\handlers\UnsubscribeHandler.java;72;85;3;0;3;83;72;0.0;81;72;0.0;291;278;156.0;yes
2;src\main\java\org\apache\hedwig\server\jmx\HedwigJMXService.java;34;37;1;0;1;37;37;0.0;37;37;0.0;5;5;5.0;no
2;src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanInfo.java;24;27;1;0;1;27;27;0.0;27;27;0.0;5;5;5.0;no
2;src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanRegistry.java;38;48;1;0;1;48;48;0.0;48;48;0.0;5;5;5.0;no
2;src\main\java\org\apache\hedwig\server\netty\PubSubServer.java;380;522;9;3;3;479;364;2.0;436;364;2.0;310;278;75.0;yes
2;src\main\java\org\apache\hedwig\server\netty\PubSubServerBean.java;62;77;1;0;1;77;77;0.0;77;77;0.0;17;17;17.0;yes
2;src\main\java\org\apache\hedwig\server\netty\PubSubServerMXBean.java;52;63;1;0;1;63;63;0.0;63;63;0.0;17;17;17.0;no
2;src\main\java\org\apache\hedwig\server\netty\PubSubServerPipelineFactory.java;67;80;2;0;2;78;76;0.0;76;76;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\netty\ServerStats.java;159;195;2;1;1;193;190;1.0;191;190;1.0;48;37;27.0;yes
2;src\main\java\org\apache\hedwig\server\persistence\BookkeeperPersistenceManager.java;772;1280;6;2;3;1093;736;5.0;906;736;4.0;289;278;97.0;yes
2;src\main\java\org\apache\hedwig\server\persistence\CacheKey.java;64;78;2;0;2;76;74;0.0;74;74;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\persistence\CacheValue.java;78;100;3;0;2;97;93;0.0;94;93;0.0;287;278;182.0;no
2;src\main\java\org\apache\hedwig\server\persistence\Factory.java;21;22;1;0;1;22;22;0.0;22;22;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\server\persistence\LocalDBPersistenceManager.java;408;521;5;1;3;501;426;2.0;481;426;2.0;295;278;122.0;no
2;src\main\java\org\apache\hedwig\server\persistence\MapMethods.java;49;62;1;0;1;62;62;0.0;62;62;0.0;278;278;278.0;no
2;src\main\java\org\apache\hedwig\server\persistence\PersistRequest.java;50;60;2;0;2;59;58;0.0;58;58;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\persistence\PersistenceManager.java;85;104;3;0;3;99;91;0.0;94;91;0.0;285;278;159.0;no
2;src\main\java\org\apache\hedwig\server\persistence\PersistenceManagerWithRangeScan.java;26;29;2;0;2;28;27;0.0;27;27;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\persistence\RangeScanRequest.java;67;81;2;0;2;79;77;0.0;77;77;0.0;284;278;225.0;no
2;src\main\java\org\apache\hedwig\server\persistence\ReadAheadCache.java;618;826;6;1;3;785;703;3.0;744;703;3.0;300;278;104.0;yes
2;src\main\java\org\apache\hedwig\server\persistence\ReadAheadCacheMXBean.java;39;45;1;0;1;45;45;0.0;45;45;0.0;17;17;17.0;no
